Trial,Location,Year,Date,Plot No,Date_of_Germination,Date_of_Anthesis ,Date_of_Silking ,Plant_Height ,Cob_Height ,No_of_Plants,No_of_Cobs,Field_weight,Grain_weight,Grain_wt_100,Moisture_NARC,Canopy_Temp
Peshawar 2018 Date 1,Peshawar,2018,Date1,365,43182,43260,43263,5.4,2.3,13,11,369,289,20,18.5,32.7
Peshawar 2018 Date 1,Peshawar,2018,Date1,366,43183,43246,43249,5.7,2.8,13,12,903,689,19,17.3,30
Peshawar 2018 Date 1,Peshawar,2018,Date1,367,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Peshawar 2018 Date 1,Peshawar,2018,Date1,368,43185,43245,43248,6.7,2.9,8,9,132,89,21,18.9,31
Peshawar 2018 Date 1,Peshawar,2018,Date1,369,43184,43257,43260,6.4,3,9,9,769,589,22,19.5,31
Peshawar 2018 Date 1,Peshawar,2018,Date1,370,43182,43258,43261,6.4,3.1,11,10,978,712,23,18.9,31.3
Peshawar 2018 Date 1,Peshawar,2018,Date1,371,43185,43244,43247,5,2.1,10,11,235,189,23,16.9,31
Peshawar 2018 Date 1,Peshawar,2018,Date1,372,43185,43255,43258,5.9,3.2,9,11,432,289,22,19.5,30
Peshawar 2018 Date 1,Peshawar,2018,Date1,373,43184,43236,43239,6.3,3.2,13,10,132,98,30,17.6,30.3
Peshawar 2018 Date 1,Peshawar,2018,Date1,374,43185,43247,43250,5.9,2.8,14,11,236,192,25,19.2,31
Peshawar 2018 Date 1,Peshawar,2018,Date1,375,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Peshawar 2018 Date 1,Peshawar,2018,Date1,376,43184,43244,43247,6.7,3.3,9,10,869,589,25,18.5,31.7
Peshawar 2018 Date 1,Peshawar,2018,Date1,377,43182,43250,43253,6.8,3.6,13,13,1089,889,24,19.5,32
Peshawar 2018 Date 1,Peshawar,2018,Date1,378,43185,43257,43260,6.7,3.4,11,13,411,289,20,17.8,32
Peshawar 2018 Date 1,Peshawar,2018,Date1,379,43184,43261,43264,6,3.4,12,7,689,489,20,18.5,31.7
Peshawar 2018 Date 1,Peshawar,2018,Date1,380,43185,43259,43262,6.2,3.5,13,11,674,589,22,16.9,32
Peshawar 2018 Date 1,Peshawar,2018,Date1,381,43182,43258,43261,5.7,3.7,15,14,632,423,22,18.5,31.3
Peshawar 2018 Date 1,Peshawar,2018,Date1,382,43185,43263,43266,6.2,3.1,15,13,1369,1189,25,19.5,31.3
Peshawar 2018 Date 1,Peshawar,2018,Date1,383,43182,43260,43263,6,3.8,11,10,389,278,24,18.5,31.3
Peshawar 2018 Date 1,Peshawar,2018,Date1,384,43185,43242,43245,6.9,3.8,9,9,903,689,24,19.5,32.7
Peshawar 2018 Date 1,Peshawar,2018,Date1,385,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Peshawar 2018 Date 1,Peshawar,2018,Date1,386,43182,43256,43259,6.3,3.9,11,13,312,222,22,18.5,30.3
Peshawar 2018 Date 1,Peshawar,2018,Date1,CH1,43185,43238,43240,5.8,3.3,14,12,489,356,24,18.7,31
Peshawar 2018 Date 1,Peshawar,2018,Date1,CH2,43185,43243,43245,6.7,3.2,12,13,1123,1039,26,18.6,30.3
Peshawar 2018 Date 1,Peshawar,2018,Date1,CH3,43185,43246,43248,5.1,2.5,12,9,326,229,21,20.1,31.3
Peshawar 2018 Date 2,Peshawar,2018,Date2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Peshawar 2018 Date 2,Peshawar,2018,Date2,2,43216,43267,43270,4.9,2.3,11,10,265,152,23,21,32.7
Peshawar 2018 Date 2,Peshawar,2018,Date2,3,43218,43276,43279,4.7,2.2,10,8,122,87,21,20,32.7
Peshawar 2018 Date 2,Peshawar,2018,Date2,4,43216,43271,43274,4.8,2.2,11,12,153,89,24,18.9,31.7
Peshawar 2018 Date 2,Peshawar,2018,Date2,5,43218,43266,43271,5.4,3.2,13,12,74,39,22,18.5,32.7
Peshawar 2018 Date 2,Peshawar,2018,Date2,6,43216,43272,43275,6.1,3,15,14,423,301,24,18.9,33.7
Peshawar 2018 Date 2,Peshawar,2018,Date2,7,43218,43265,43266,5.3,3.1,13,12,389,259,25,17.8,32
Peshawar 2018 Date 2,Peshawar,2018,Date2,8,43216,43276,43279,4.5,2.2,15,13,432,303,21,18.5,34.7
Peshawar 2018 Date 2,Peshawar,2018,Date2,9,43218,43271,43274,5.3,2.5,13,11,423,120,19,19.5,33.3
Peshawar 2018 Date 2,Peshawar,2018,Date2,10,43217,43270,43273,4.9,2.2,10,12,253,154,19,18.5,32.7
Peshawar 2018 Date 2,Peshawar,2018,Date2,11,43218,43269,43272,5.4,2.5,12,11,132,105,20,17.3,32.3
Peshawar 2018 Date 2,Peshawar,2018,Date2,12,43216,43266,43271,5.4,2.4,11,8,159,131,19,18.5,34.7
Peshawar 2018 Date 2,Peshawar,2018,Date2,13,43217,43265,43267,5.3,2.5,12,12,235,112,20,18.9,34
Peshawar 2018 Date 2,Peshawar,2018,Date2,14,43218,43266,43269,5.6,3,11,13,221,158,24,20,32.7
Peshawar 2018 Date 2,Peshawar,2018,Date2,15,43216,43269,43272,4.8,3.1,12,8,423,158,25,21,33.3
Peshawar 2018 Date 2,Peshawar,2018,Date2,16,43217,43270,43273,5.4,3.2,11,12,635,346,19,20.1,32
Peshawar 2018 Date 2,Peshawar,2018,Date2,15,43218,43266,43269,4.8,2.1,12,8,567,289,21,20,32.7
Peshawar 2018 Date 2,Peshawar,2018,Date2,18,43216,43270,43273,6.3,3.3,13,13,897,672,22,19.8,32.7
Peshawar 2018 Date 2,Peshawar,2018,Date2,19,43217,43265,43266,5.6,3,11,16,420,278,24,18.7,31.7
Peshawar 2018 Date 2,Peshawar,2018,Date2,20,43218,43266,43271,6.1,3.5,12,11,253,203,25,19.3,33.7
Peshawar 2018 Date 2,Peshawar,2018,Date2,CH1,43216,43259,43262,6.2,3.1,13,13,1023,878,23,18.7,31.7
Peshawar 2018 Date 2,Peshawar,2018,Date2,CH2,43218,43262,43265,6.8,3.2,11,11,989,812,24,18.9,33.3
Peshawar 2018 Date 2,Peshawar,2018,Date2,CH3,43216,43270,43273,5.5,2.4,14,16,189,143,25,18.5,34.3
Peshawar 2018 Date 2,Peshawar,2018,Date2,21,43218,43267,43270,6.8,4.2,14,15,1023,843,25,19.5,33
Peshawar 2018 Date 2,Peshawar,2018,Date2,22,43216,43266,43269,6.3,3.4,13,15,189,103,31,18.5,31.3
Peshawar 2018 Date 2,Peshawar,2018,Date2,23,43218,43265,43266,6.2,3.9,11,15,351,169,24,18.5,32.7
Peshawar 2018 Date 2,Peshawar,2018,Date2,24,43216,43267,43270,4.8,2.5,14,12,352,212,19,18.6,32.7
Peshawar 2018 Date 2,Peshawar,2018,Date2,25,43217,43269,43272,5.9,2.9,13,10,569,369,20,18.9,32.7
Peshawar 2018 Date 2,Peshawar,2018,Date2,26,43217,43266,43269,6.2,2.8,13,11,269,163,19,18.5,33
Peshawar 2018 Date 2,Peshawar,2018,Date2,27,43216,43267,43270,7.1,3.1,11,12,978,543,23,16.7,32
Peshawar 2018 Date 2,Peshawar,2018,Date2,28,43217,43264,43267,5.4,3,11,12,536,322,23,18.5,34
Peshawar 2018 Date 2,Peshawar,2018,Date2,29,43218,43269,43272,6.6,2.6,13,12,365,189,21,18.9,34
Peshawar 2018 Date 2,Peshawar,2018,Date2,30,43218,43266,43271,6.5,3.2,11,11,110,81,21,17.8,34.7
Peshawar 2018 Date 2,Peshawar,2018,Date2,31,43216,43266,43269,6.4,2.5,12,13,1023,659,24,18.9,34.3
Peshawar 2018 Date 2,Peshawar,2018,Date2,32,43217,43262,43265,6.1,2.7,13,11,653,489,23,19.5,34.3
Peshawar 2018 Date 2,Peshawar,2018,Date2,33,43218,43266,43269,5.2,2.9,14,13,653,332,26,18.9,34.7
Peshawar 2018 Date 2,Peshawar,2018,Date2,34,43218,43264,43267,5.3,2.8,10,12,632,583,20,18.6,33
Peshawar 2018 Date 2,Peshawar,2018,Date2,35,43218,43262,43265,6.9,2.7,11,25,412,322,20,18.7,35
Peshawar 2018 Date 2,Peshawar,2018,Date2,36,43216,43276,43279,6.8,2.6,11,13,278,186,19,19.5,35
Peshawar 2018 Date 2,Peshawar,2018,Date2,37,43217,43262,43265,5.4,3.2,13,18,532,119,23,18.6,34.7
Peshawar 2018 Date 2,Peshawar,2018,Date2,38,43218,43270,43273,6.1,2.8,11,19,423,233,24,18.6,33
Peshawar 2018 Date 2,Peshawar,2018,Date2,39,43218,43265,43266,5.5,2.6,13,15,253,169,19,18.4,32.3
Peshawar 2018 Date 2,Peshawar,2018,Date2,40,43218,43272,43275,5.3,2.1,11,9,129,80,21,18.5,34
Peshawar 2018 Date 2,Peshawar,2018,Date2,CH1,43217,43266,43269,6.1,3,14,18,789,532,23,19.5,32
Peshawar 2018 Date 2,Peshawar,2018,Date2,CH2,43216,43262,43265,6.8,3.8,14,15,1326,1198,24,18.7,31.3
Peshawar 2018 Date 2,Peshawar,2018,Date2,CH3,43217,43274,43277,5.4,2.3,10,18,563,488,22,18.9,32.3
Peshawar 2018 Date 2,Peshawar,2018,Date2,41,43216,43270,43273,5.1,2.5,11,13,396,187,24,18.7,31
Peshawar 2018 Date 2,Peshawar,2018,Date2,42,43217,43266,43271,5.7,2.8,12,18,198,132,20,20.1,33.3
Peshawar 2018 Date 2,Peshawar,2018,Date2,43,43216,43266,43271,5.5,2.8,10,9,213,56,19,19.8,32.3
Peshawar 2018 Date 2,Peshawar,2018,Date2,44,43217,43267,43270,5.9,2.8,9,7,256,79,15,18.7,32.7
Peshawar 2018 Date 2,Peshawar,2018,Date2,45,43217,43266,43271,5.4,2.8,11,11,232,122,20,18.3,33.7
Peshawar 2018 Date 2,Peshawar,2018,Date2,46,43216,43264,43267,4.8,2.8,13,10,421,156,21,18.2,34.3
Peshawar 2018 Date 2,Peshawar,2018,Date2,47,43216,43266,43271,5.4,2.8,11,10,389,289,22,18.6,33.3
Peshawar 2018 Date 2,Peshawar,2018,Date2,48,43217,43266,43269,5.7,2.2,11,10,312,79,21,18.4,33
Peshawar 2018 Date 2,Peshawar,2018,Date2,49,43218,43265,43266,5.9,2.8,14,15,489,346,24,18.5,31.7
Peshawar 2018 Date 2,Peshawar,2018,Date2,50,43218,43267,43270,6.1,2.8,11,8,459,253,21,18.9,33
Peshawar 2018 Date 2,Peshawar,2018,Date2,51,43218,43266,43271,6.6,3.2,13,16,478,256,19,17.8,34
Peshawar 2018 Date 2,Peshawar,2018,Date2,52,43216,43272,43275,6.6,3.2,12,11,245,153,19,19.8,34.3
Peshawar 2018 Date 2,Peshawar,2018,Date2,53,43217,43272,43275,6.5,3.1,14,10,121,97,19,18.7,32.3
Peshawar 2018 Date 2,Peshawar,2018,Date2,54,43217,43265,43266,6.6,3,12,9,389,257,26,18.9,33.3
Peshawar 2018 Date 2,Peshawar,2018,Date2,55,43216,43266,43269,5.5,2.8,8,11,255,134,23,17.8,32.7
Peshawar 2018 Date 2,Peshawar,2018,Date2,56,43217,43272,43275,5.5,2.5,9,10,389,211,25,18.5,34.3
Peshawar 2018 Date 2,Peshawar,2018,Date2,57,43217,43270,43273,4.9,2.1,11,8,189,69,24,18.7,34.7
Peshawar 2018 Date 2,Peshawar,2018,Date2,58,43216,43265,43266,4.8,2.6,13,13,123,72,20,15.9,34
Peshawar 2018 Date 2,Peshawar,2018,Date2,59,43217,43269,43272,4.9,2.9,14,11,456,249,21,18.9,33
Peshawar 2018 Date 2,Peshawar,2018,Date2,60,43217,43261,43264,6,2.9,12,12,378,287,19,15.9,35.3
Peshawar 2018 Date 2,Peshawar,2018,Date2,CH1,43216,43258,43261,5.9,3,13,11,789,423,23,18.2,34
Peshawar 2018 Date 2,Peshawar,2018,Date2,CH2,43216,43266,43271,6.8,3.3,15,19,1523,1232,24,18.9,34.3
Peshawar 2018 Date 2,Peshawar,2018,Date2,CH3,43217,43271,43274,5.3,2.7,16,19,568,246,20,18.5,34
Peshawar 2018 Date 2,Peshawar,2018,Date2,61,43218,43270,43273,4.1,2.3,15,12,153,103,14,19.5,33.3
Peshawar 2018 Date 2,Peshawar,2018,Date2,62,43218,43257,43260,5.9,3.3,13,14,323,143,22,18.7,33
Peshawar 2018 Date 2,Peshawar,2018,Date2,63,43217,43272,43275,6.3,3.6,14,13,521,311,22,18.5,34.7
Peshawar 2018 Date 2,Peshawar,2018,Date2,64,43216,43265,43266,5.6,2.6,13,11,542,165,21,18.4,35.7
Peshawar 2018 Date 2,Peshawar,2018,Date2,65,43217,43271,43274,6.1,3.2,10,12,256,97,20,18.3,34.3
Peshawar 2018 Date 2,Peshawar,2018,Date2,66,43217,43264,43267,5.5,3.5,11,14,975,356,19,18.7,33.3
Peshawar 2018 Date 2,Peshawar,2018,Date2,67,43216,43265,43266,6.5,3.5,11,10,875,589,18,18.6,34
Peshawar 2018 Date 2,Peshawar,2018,Date2,68,43218,43265,43266,6.4,3.6,12,11,289,144,15,18.7,34.3
Peshawar 2018 Date 2,Peshawar,2018,Date2,69,43218,43267,43270,5.9,3.4,11,10,425,189,21,18.5,34.3
Peshawar 2018 Date 2,Peshawar,2018,Date2,70,43218,43266,43271,5.9,3,13,11,323,159,22,19,33.7
Peshawar 2018 Date 2,Peshawar,2018,Date2,71,43216,43272,43275,5.5,2.9,9,11,589,322,23,18.5,33.3
Peshawar 2018 Date 2,Peshawar,2018,Date2,72,43217,43266,43269,5.9,2.8,12,8,312,93,24,19.2,34
Peshawar 2018 Date 2,Peshawar,2018,Date2,73,43216,43267,43270,5.5,3.1,11,14,289,212,21,18.7,34
Peshawar 2018 Date 2,Peshawar,2018,Date2,74,43217,43245,43248,4.9,2.2,13,14,423,242,20,19.5,34.7
Peshawar 2018 Date 2,Peshawar,2018,Date2,75,43216,43246,43249,4.8,2.1,11,13,635,354,20,18.9,32.7
Peshawar 2018 Date 2,Peshawar,2018,Date2,76,43217,43247,43250,4.9,2.3,13,12,459,452,22,17.9,33
Peshawar 2018 Date 2,Peshawar,2018,Date2,77,43217,43269,43272,5.5,3.4,12,14,269,145,23,18.2,32.7
Peshawar 2018 Date 2,Peshawar,2018,Date2,78,43217,43271,43274,4.4,1.9,13,12,375,241,22,18.5,33.7
Peshawar 2018 Date 2,Peshawar,2018,Date2,79,43218,43290,43293,4.7,2.9,11,8,378,152,24,15.9,35
Peshawar 2018 Date 2,Peshawar,2018,Date2,80,43218,43277,43280,5.4,3,10,8,469,153,24,18.2,35.3
Peshawar 2018 Date 2,Peshawar,2018,Date2,CH1,43216,43256,43259,5.8,2.9,11,13,872,753,23,18.2,35
Peshawar 2018 Date 2,Peshawar,2018,Date2,CH2,43217,43258,43261,6.6,3.8,11,13,1876,1687,25,15.9,34.7
Peshawar 2018 Date 2,Peshawar,2018,Date2,CH3,43218,43270,43273,5.3,2.4,14,19,368,142,20,18.7,34
Peshawar 2018 Date 2,Peshawar,2018,Date2,81,43218,43256,43259,4.9,2.9,13,11,632,359,20,15.9,35
Peshawar 2018 Date 2,Peshawar,2018,Date2,82,43216,43278,43281,5.8,3.9,14,11,956,543,21,18.3,34.7
Peshawar 2018 Date 2,Peshawar,2018,Date2,83,43216,43270,43273,4.9,3.1,15,10,312,153,20,17.8,35.7
Peshawar 2018 Date 2,Peshawar,2018,Date2,84,43216,43272,43275,5.7,2.9,14,12,378,169,22,18,34.3
Peshawar 2018 Date 2,Peshawar,2018,Date2,85,43217,43269,43272,3.8,2.8,13,13,542,368,21,19,35
Peshawar 2018 Date 2,Peshawar,2018,Date2,86,43217,43266,43271,4.9,2.9,11,10,532,119,20,18.7,32.3
Peshawar 2018 Date 2,Peshawar,2018,Date2,87,43216,43270,43273,5.5,2.1,13,11,123,76,20,17.8,34.3
Peshawar 2018 Date 2,Peshawar,2018,Date2,88,43217,43275,43278,5.3,2.2,14,6,473,265,21,18.7,35.3
Peshawar 2018 Date 2,Peshawar,2018,Date2,89,43217,43259,43262,6,2.8,13,11,563,412,21,16.7,34.7
Peshawar 2018 Date 2,Peshawar,2018,Date2,90,43216,43269,43272,5.9,2.2,13,12,279,68,21,18.6,37
Peshawar 2018 Date 2,Peshawar,2018,Date2,91,43216,43271,43274,5.2,2.1,13,10,263,122,15,19,36
Peshawar 2018 Date 2,Peshawar,2018,Date2,92,43216,43267,43270,4.5,2.2,11,10,102,78,20,16.7,36.3
Peshawar 2018 Date 2,Peshawar,2018,Date2,93,43217,43276,43279,4.8,2.2,10,9,323,203,20,18,34.3
Peshawar 2018 Date 2,Peshawar,2018,Date2,94,43217,43270,43273,4.1,2.6,13,11,631,319,20,19.2,34.7
Peshawar 2018 Date 2,Peshawar,2018,Date2,95,43218,43267,43270,4.4,1.9,14,14,326,123,23,18.2,34.7
Peshawar 2018 Date 2,Peshawar,2018,Date2,96,43218,43276,43279,5.2,1.9,12,12,578,212,22,18.7,34.7
Peshawar 2018 Date 2,Peshawar,2018,Date2,97,43216,43276,43279,3.9,2,11,11,231,56,23,15.9,35.3
Peshawar 2018 Date 2,Peshawar,2018,Date2,98,43217,43275,43278,5.1,3,13,12,269,79,21,18.2,34
Peshawar 2018 Date 2,Peshawar,2018,Date2,99,43218,43266,43271,5.1,2.2,11,9,156,79,15,17.8,34.3
Peshawar 2018 Date 2,Peshawar,2018,Date2,100,43216,43277,43280,4.7,2.2,11,12,123,98,22,15.9,34
Peshawar 2018 Date 2,Peshawar,2018,Date2,CH1,43216,43263,43266,6.1,3.1,13,11,689,589,22,16.5,33
Peshawar 2018 Date 2,Peshawar,2018,Date2,CH2,43216,43265,43266,7,3.5,11,12,789,598,26,18.2,33.3
Peshawar 2018 Date 2,Peshawar,2018,Date2,CH3,43216,43269,43272,5.2,2.2,11,19,689,578,21,18.3,32
Peshawar 2018 Date 2,Peshawar,2018,Date2,101,43218,43276,43279,5.3,2.8,10,12,263,103,22,15.9,32.7
Peshawar 2018 Date 2,Peshawar,2018,Date2,102,43216,43277,43280,5,2.8,13,13,389,221,21,18.2,33
Peshawar 2018 Date 2,Peshawar,2018,Date2,103,43217,43275,43278,5.5,2.8,12,11,536,229,24,19.3,32.7
Peshawar 2018 Date 2,Peshawar,2018,Date2,104,43218,43265,43266,5.4,2.5,11,12,1023,689,26,18.3,33
Peshawar 2018 Date 2,Peshawar,2018,Date2,105,43217,43275,43278,6.2,3.1,11,14,259,153,21,18.9,34
Peshawar 2018 Date 2,Peshawar,2018,Date2,106,43218,43266,43269,4.9,2.2,13,12,122,89,20,18.7,32.7
Peshawar 2018 Date 2,Peshawar,2018,Date2,107,43216,43266,43269,5.4,2.3,13,11,326,169,20,19.3,34.7
Peshawar 2018 Date 2,Peshawar,2018,Date2,108,43217,43269,43272,5.5,3.1,11,12,456,329,20,20,32.3
Peshawar 2018 Date 2,Peshawar,2018,Date2,109,43218,43267,43270,5.8,3.1,13,15,689,569,18,18.7,33
Peshawar 2018 Date 2,Peshawar,2018,Date2,110,43218,43270,43242,5.8,2.3,12,13,623,579,20,18.9,32.3
Peshawar 2018 Date 2,Peshawar,2018,Date2,111,43216,43266,43269,5.3,2.8,12,12,489,403,22,17.6,33.3
Peshawar 2018 Date 2,Peshawar,2018,Date2,112,43217,43270,43273,4.4,2.5,13,12,452,212,23,18.9,32.7
Peshawar 2018 Date 2,Peshawar,2018,Date2,113,43217,43254,43257,5.9,3.2,11,8,623,343,26,18.2,34.7
Peshawar 2018 Date 2,Peshawar,2018,Date2,114,43217,43264,43267,5.1,2.5,10,9,789,569,32,15.9,34.3
Peshawar 2018 Date 2,Peshawar,2018,Date2,115,43216,43262,43265,5.6,2.8,9,8,898,653,25,18.3,34.7
Peshawar 2018 Date 2,Peshawar,2018,Date2,116,43217,43267,43270,4.8,2.2,13,7,423,156,24,17.8,35
Peshawar 2018 Date 2,Peshawar,2018,Date2,115,43218,43264,43267,5.7,2.8,11,9,1121,989,30,20,32.7
Peshawar 2018 Date 2,Peshawar,2018,Date2,118,43218,43266,43269,6.9,3.2,13,11,879,278,20,19,36.3
Peshawar 2018 Date 2,Peshawar,2018,Date2,119,43216,43270,43273,5.3,2.8,13,12,823,475,24,20,35.3
Peshawar 2018 Date 2,Peshawar,2018,Date2,120,43216,43266,43269,5.9,3.1,13,10,698,235,25,20.1,36
Peshawar 2018 Date 2,Peshawar,2018,Date2,CH1,43216,43266,43269,6,3.1,12,11,823,678,24,18,34
Peshawar 2018 Date 2,Peshawar,2018,Date2,CH2,43216,43271,43274,6.8,3.5,13,12,1359,1159,26,18.9,32.7
Peshawar 2018 Date 2,Peshawar,2018,Date2,CH3,43217,43265,43266,5.4,2.5,10,11,623,532,21,15.9,33.3
Peshawar 2018 Date 2,Peshawar,2018,Date2,121,43216,43267,43270,4.9,2.5,12,12,435,269,19,18.3,33.7
Peshawar 2018 Date 2,Peshawar,2018,Date2,122,43217,43264,43267,5.4,2.3,11,10,226,112,19,15.9,33.7
Peshawar 2018 Date 2,Peshawar,2018,Date2,123,43218,43262,43265,5,2.5,13,15,546,223,21,18.2,34
Peshawar 2018 Date 2,Peshawar,2018,Date2,124,43218,43263,43266,5.1,2.3,11,14,423,221,22,18.5,34.3
Peshawar 2018 Date 2,Peshawar,2018,Date2,125,43216,43274,43277,4.5,1.8,12,12,542,345,22,17.3,34.3
Peshawar 2018 Date 2,Peshawar,2018,Date2,126,43216,43262,43265,5.4,2.4,9,13,198,106,15,18.3,35
Peshawar 2018 Date 2,Peshawar,2018,Date2,127,43217,43270,43273,5,2.9,8,10,363,169,21,16.4,34.7
Peshawar 2018 Date 2,Peshawar,2018,Date2,128,43218,43273,43276,4.6,2.4,11,10,189,157,20,16.7,33.7
Peshawar 2018 Date 2,Peshawar,2018,Date2,129,43216,43266,43271,4.9,2.8,12,11,352,159,15,16.7,34
Peshawar 2018 Date 2,Peshawar,2018,Date2,130,43217,43266,43269,5.6,2.4,13,12,402,256,15,18.2,34
Peshawar 2018 Date 2,Peshawar,2018,Date2,131,43217,43267,43270,5.7,3.4,12,10,632,278,14,21,34.7
Peshawar 2018 Date 2,Peshawar,2018,Date2,132,43216,43266,43271,6.6,2.8,13,11,87,51,14,18.2,34
Peshawar 2018 Date 2,Peshawar,2018,Date2,133,43216,43264,43267,5.4,3.3,13,12,652,329,22,17.8,35.3
Peshawar 2018 Date 2,Peshawar,2018,Date2,134,43216,43266,43269,5.8,2.8,12,10,542,312,18,18.3,36.3
Peshawar 2018 Date 2,Peshawar,2018,Date2,135,43217,43266,43271,6.2,2.4,13,10,362,149,22,18.3,36.7
Peshawar 2018 Date 2,Peshawar,2018,Date2,136,43218,43265,43266,6.5,2.6,14,13,269,152,22,17.8,36.7
Peshawar 2018 Date 2,Peshawar,2018,Date2,137,43218,43262,43265,6.8,2.9,11,8,312,169,19,18.3,36
Peshawar 2018 Date 2,Peshawar,2018,Date2,138,43217,43266,43269,6.1,3.5,12,16,1123,997,24,18.3,33.3
Peshawar 2018 Date 2,Peshawar,2018,Date2,139,43216,43266,43271,6.4,3.2,13,12,769,421,22,17.8,32.7
Peshawar 2018 Date 2,Peshawar,2018,Date2,140,43216,43270,43273,6.9,3.5,9,11,412,246,18,17.8,35
Peshawar 2018 Date 2,Peshawar,2018,Date2,CH1,43217,43267,43270,5.9,3.2,11,8,589,312,25,18.3,34.7
Peshawar 2018 Date 2,Peshawar,2018,Date2,CH2,43218,43266,43271,6.9,3.1,13,9,689,559,30,18.7,34
Peshawar 2018 Date 2,Peshawar,2018,Date2,CH3,43216,43269,43272,5.2,2.4,11,11,223,146,21,17,34
Peshawar 2018 Date 2,Peshawar,2018,Date2,141,43216,43275,43278,6.4,3.3,13,10,732,579,23,18.3,32.3
Peshawar 2018 Date 2,Peshawar,2018,Date2,142,43218,43271,43274,6.2,3.7,10,13,1569,1352,22,18.9,31.7
Peshawar 2018 Date 2,Peshawar,2018,Date2,143,43217,43266,43271,5.8,3.5,11,11,1123,1002,25,18.3,34.3
Peshawar 2018 Date 2,Peshawar,2018,Date2,144,43216,43264,43267,6.6,3.6,10,5,739,332,25,17.8,34
Peshawar 2018 Date 2,Peshawar,2018,Date2,145,43218,43267,43270,4.1,3.7,11,11,798,579,24,19.2,32.3
Peshawar 2018 Date 2,Peshawar,2018,Date2,146,43217,43264,43267,6.9,3.6,9,10,721,579,24,17.8,32.3
Peshawar 2018 Date 2,Peshawar,2018,Date2,147,43218,43263,43266,6.5,3.5,11,13,569,342,24,18.9,32.7
Peshawar 2018 Date 2,Peshawar,2018,Date2,148,43218,43265,43266,6.7,3.4,13,10,332,155,30,18.9,33.3
Peshawar 2018 Date 2,Peshawar,2018,Date2,149,43218,43263,43266,6.8,3.7,11,9,563,376,21,18.7,32.7
Peshawar 2018 Date 2,Peshawar,2018,Date2,150,43218,43259,43262,6.3,3.6,9,10,663,587,21,18.9,32.7
Peshawar 2018 Date 2,Peshawar,2018,Date2,151,43216,43264,43267,5.3,3.2,9,6,878,616,26,18.9,34.7
Peshawar 2018 Date 2,Peshawar,2018,Date2,152,43218,43266,43269,6.4,3.4,12,12,923,879,25,20.1,32.3
Peshawar 2018 Date 2,Peshawar,2018,Date2,153,43218,43266,43271,6.7,4.6,11,12,569,315,22,20.1,35.3
Peshawar 2018 Date 2,Peshawar,2018,Date2,154,43216,43267,43270,6.2,4.3,10,11,879,645,24,18.9,32.7
Peshawar 2018 Date 2,Peshawar,2018,Date2,155,43218,43265,43266,5.8,3.9,13,11,923,675,18,17.8,33.7
Peshawar 2018 Date 2,Peshawar,2018,Date2,156,43216,43264,43267,6.9,3.4,12,13,1121,912,18,19.3,32.7
Peshawar 2018 Date 2,Peshawar,2018,Date2,157,43218,43271,43273,6.5,3.3,11,10,789,412,22,17.8,32.3
Peshawar 2018 Date 2,Peshawar,2018,Date2,158,43216,43269,43272,5.8,3.1,13,8,753,289,20,15.9,34
Peshawar 2018 Date 2,Peshawar,2018,Date2,159,43216,43266,43269,5.5,2.6,11,9,456,311,18,18.5,35.3
Peshawar 2018 Date 2,Peshawar,2018,Date2,160,43218,43270,43273,4.8,2.7,13,11,916,712,18,18.3,32.7
Peshawar 2018 Date 2,Peshawar,2018,Date2,CH1,43218,43270,43273,5.7,2.9,13,12,712,526,25,18.7,33.7
Peshawar 2018 Date 2,Peshawar,2018,Date2,CH2,43217,43278,30-06-18,6.9,3.5,13,10,1189,989,28,19.3,33.3
Peshawar 2018 Date 2,Peshawar,2018,Date2,CH3,43218,43266,43269,5.2,2.1,12,10,432,212,21,20.1,34
Peshawar 2018 Date 2,Peshawar,2018,Date2,161,43217,43270,43273,5.6,2.9,11,11,636,187,25,19.2,33.3
Peshawar 2018 Date 2,Peshawar,2018,Date2,162,43216,43267,43270,5.2,2.6,11,9,489,183,19,18.7,34.7
Peshawar 2018 Date 2,Peshawar,2018,Date2,163,43216,43265,43266,5.4,3.2,10,7,563,159,20,19.2,34.3
Peshawar 2018 Date 2,Peshawar,2018,Date2,164,43216,43265,43266,4.8,2.4,13,9,287,102,19,20.1,34.3
Peshawar 2018 Date 2,Peshawar,2018,Date2,165,43216,43261,43264,5.3,3.1,11,10,689,542,22,18.7,32.3
Peshawar 2018 Date 2,Peshawar,2018,Date2,166,43218,43272,43275,5.2,3,13,9,669,298,26,19.2,34
Peshawar 2018 Date 2,Peshawar,2018,Date2,167,43216,43274,43277,5.7,3.1,13,8,879,689,28,18.2,32.7
Peshawar 2018 Date 2,Peshawar,2018,Date2,168,43217,43263,43266,5.5,3,14,14,423,388,22,16.9,32
Peshawar 2018 Date 2,Peshawar,2018,Date2,169,43218,43270,43273,4.5,2.5,12,10,897,712,24,18.2,33.3
